vote_event_id,voter_id,option,explanation
17819,17801,abstain,"D66 streeft naar een zo klein mogelijk tekort in 2015. Het is onverantwoord om de kosten van de crisis door te schuiven naar volgende generatie. Te veel ineens bezuinigen schaadt de economie echter. D66 voert hervormingen en bezuinigingen daarom in een verantwoord tempo door, zodat het begrotingstekort snel wordt ingelopen en de economie kan groeien."
17819,17798,yes,Geen toelichting gegeven
17819,17799,no,"Al te drastisch bezuinigen bedreigt het herstel van de economie en leidt tot meer werkloosheid. GroenLinks wil het financieringstekort in 2015 terugbrengen tot 1%. Daarnaast wil GroenLinks in de komende kabinetsperiode alle besluiten nemen over de hervormingen die noodzakelijk zijn om de overheidsfinanciën toekomstbestendig te maken. Zie 
									
"
17819,17804,no,"Er moet bezuinigd worden, maar het programma van TrotsopNederland heeft 8 jaren uitgetrokken om de tekorten af te bouwen.
De hoge van de jaarlijkse bezuinigingen is ook afhankelijk van de staat van de economie om het herstel niet kapot te bezuinigen."
17819,17797,yes,Het tekort op het huishoudboekje van de staat komt doordat de overheid teveel uitgeeft en niet omdat de burger te weinig belasting betaalt. De VVD vindt dat het tekort in 2015 geheel moet worden teruggebracht naar nul om de groei van de veel te hoge overheidsschuld zo snel mogelijk te stoppen. Dit is nodig om te voorkomen dat onze (klein)kinderen moeten opdraaien voor de schulden die wij hebben veroorzaakt.
17819,17802,no,"De bestrijding van de financiële crisis moet in samenhang bezien worden met andere crises, zoals de wereldvoedselcrisis, de energiecrisis, de biodiversiteitscrisis, de klimaatcrisis en dierziektencrises. Juist bij de bestrijding van crises mag niet ingezet worden op herstel van de oude situatie, maar moet worden ingezet op nieuwe, duurzame doelen. Blinde bezuinigingsdrift is in dat kader niet verstandig."
17819,17882,abstain,Het tekort moet worden verkleind. Het wegwerken van het TOTALE tekort echter is een ander verhaal. De politiek moet de best mogelijke beslissingen nemen die verband houden met de actuele - economische en sociale - omstandigheden.
17819,17795,no,"In de komende jaren staan we voor grote financiële uitdagingen. De PvdA vindt een gebalanceerde begroting van groot belang. Door echter te vroeg en te veel te bezuinigen zorg je ervoor dat de broze economische groei niet doorzet, maar in de kiem wordt gesmoord en banen verloren gaan. Daarom kiezen wij ervoor om in twee kabinetsperioden het tekort weg te werken."
17819,17796,no,"De regering zal de komende jaren zuinig moeten zijn. Maar we kunnen onze economie en samenleving ook kapot bezuinigen. De SP kiest daar niet voor, omdat de schade van te veel bezuinigingen nog jarenlang met ons mee zal gaan."
17819,17789,yes,"Om Nederland weer financieel gezond te maken, wil het CDA de komende kabinetsperiode 18 miljard euro besparen op de overheidsbegroting. In 2015 moet het tekort weggewerkt zijn. Binnen twee kabinetsperioden moeten we weer een structureel overschot hebben. Hier kiezen we voor twee perioden, omdat een langere periode economisch onverantwoord is. We willen de rekening niet doorschuiven naar volgende generaties."
17819,17884,yes,"De staatsschuld vergroten is eigenlijk het  afschuiven van de rekening  naar de toekomst. De staatsschuld wordt zo een grote last voor de generaties die nu opgroeien. Daarom moeten we het tekort wegwerken, maar dat moet wel op een manier die niet de economie kapotmaakt. Bij voorkeur gebeurt dat voor 2015, behalve als blijkt dat dit de economie op lange termijn juist belemmert."
17819,17800,no,"De komende generaties mogen niet met een onbeheersbaar grote schuld worden opgezadeld. Daarom moet er nu bezuinigd worden. Echter, dit moet in een verantwoord tempo plaatsvinden, waarbij economisch herstel niet in de knop wordt gebroken en de maatschappij voldoende tijd heeft om zich in te stellen op ingrijpende veranderingen."
17819,17803,abstain,Heldere en eerlijke bezuinigingen zijn nodig en onontkoombaar. De SGP wil de vereiste bezuinigingen realiseren in acht jaar. De termijn van 2015 is daarom te kort en in economisch opzicht onverstandig.
17819,17805,abstain,"Het financieringstekort is de laatste jaren sterk opgelopen en moet terug. De economie staat er echter al slecht voor, we moeten voorkomen dat de economie door tientallen miljarden euro's te bezuinigen weer terugvalt. Nieuw Nederland wil daarom de economie stimuleren met een stimuleringsprogramma. In aanvulling hierop zal Nieuw Nederland het belasting- en uitkeringenstelsel stroomlijnen."
17819,17806,no,In 4 jaar € 30 miljard bezuinigen kost 250.000 banen. Door hogere kosten voor werkloosheiduitkeringen en lagere belastinginkomsten moet dan € 9 miljard extra bezuinigd worden.  Wij willen door aanpassing van het belastingsysteem de economie stimuleren zodat we fors minder hoeven te bezuinigen. Wij willen met name bezuinigen op inefficiënte bestedingen van de  overheid en zorgen voor een evenwichtig inkomensbeleid.
17819,17807,no,Heel NL ziet het als een onmogelijke taak om in 2015 het tekort op de rijksbegroting te hebben weggewerkt. Wel dient er zo spoedig mogelijk met de bezuinigingen worden aangevangen. Rekening houdend met de korte en lange termijn consequenties. Zodat de bezuinigingen uiteindelijk niet nog meer kosten met zich meebrengen.
