vote_event_id,voter_id,option,explanation
20340,20332,yes,"Een begrotingstekort komt neer op het doorschuiven van de problemen naar latere generaties. De overheid mag niet buiten haar middelen leven, en het begrotingstekort moet in 2013 dan ook niet neerkomen op 3%, maar op 0%. Het verkleinen van de tekorten is een stap in de goede richting, en zal door de Libertarische Partij ondersteund worden."
20340,20227,yes,"D66 wil onze kinderen en kleinkinderen niet opzadelen met een torenhoge rekening, omdat wij onze zaken niet op orde hebben. Een tekort van 3% betekent dat iedere Nederlander €1000 meer uitgeeft dan hij verdient. Een nog groter tekort is onverantwoord, want betekent een hogere schuld en méér rente (nu al €10 miljard per jaar). Plus een boete omdat we onze afspraken dan niet nakomen. Die situatie wordt snel onhoudbaar."
20340,20223,yes,"Nederland betaalt €10 miljard euro per jaar aan rente, omdat er te veel geld wordt uitgegeven. Die miljarden kunnen niet worden geïnvesteerd in politie en onderwijs of worden gebruikt voor belastingverlaging. De VVD wil daarom zo snel mogelijk van deze last af, door in 2013 het tekort terug te brengen en in 2017 niet méér uit te geven dan er binnenkomt. Dat is goed voor Nederland en uw portemonnee."
20340,20225,yes,GroenLinks is voor een verstandig begrotingsbeleid. De economie wordt niet kapot bezuinigd als het slecht gaat. De 3%-norm is voor GroenLinks niet heilig. In het Lente-Akkoord heeft GroenLinks laten zien dat het verantwoord kan: een begroting die goed is voor de economie en zich aan de 3% norm houdt. GroenLinks houdt zich aan deze afspraak. Voor ons is de balans op de begroting op de lange termijn veel belangrijker.
20340,20306,yes,"Er moet ingezet worden op overschotten op de begroting, zodat de schuldpositie van Nederland kan worden afgebouwd. De voortdurende verspilling van de overheid veroorzaakt grote tekorten. Op een BBP van 600 miljard is er een schuld van 400 miljard en de overheid pompt jaarlijks 300 miljard euro rond. Als de verspilling wordt gestopt ontstaat er een begrotingsoverschot."
20340,20226,yes,In Nederland zijn we eraan gewend geraakt dat we meer geld uitgeven dan we binnenkrijgen. Langere tijd meer uitgeven dan er binnenkomt leidt tot een ongezonde en op langere termijn zelfs onhoudbare financiële situatie. Daarom wil de ChristenUnie werken aan begrotingsevenwicht; een maximaal tekort van 3% in 2013 is daarvoor een eerste stap in de goede richting.
20340,20224,no,"Het dictaat van Brussel om de economie kapot te bezuinigen (doel: al in 2013 een begrotingstekort van 3 procent)
kan de prullenbak in. De PVV wil pas in 2015 onder de 3 procent komen en op termijn naar begrotingsevenwicht."
20340,20220,yes,"De overheid geeft veel meer geld uit dan er binnenkomt. De staatsschuld groeit en we betalen hierover steeds meer rente. CDA vindt dat de staatsschuld teruggedrongen moet worden. Er zal weer zicht moeten komen op een structureel begrotingsevenwicht. Niet omdat Brussel het wil, maar omdat het nodig is om onze sociale voorzieningen betaalbaar te houden en de volgende generaties niet worden opgescheept met onze schuld."
20340,20229,yes,"De SGP wil het begrotingstekort zo snel mogelijk veranderen in een begrotingsoverschot, zodat de staatsschuld omlaag kan. Dat zijn we verplicht aan onze kinderen en kleinkinderen. De SGP wil dat doel bereiken met een slimme mix van bezuinigingen en hervormingen."
20340,20305,no,De 3%-regel is niet voldoende wetenschappelijk-economisch onderbouwd om er strak aan vast te houden.
