vote_event_id,voter_id,option,explanation
1,39,yes,
10,39,no,
11,39,yes,
12,39,no,
13,39,no,"Členové EU mají své vojáky v NATO. Spíše než řešit případnou obranu je důležité zaměřit se na prevenci. Tudíž snahu o řešení konfliktů mírovými cestami. Jednou z cest může být zvýšení počtu žen v politice, které v rámci své role ve společnosti už celá staletí pečují o rodinný krb a spokojenost své rodiny. V tomto případě je rodinou myšlena vlastní země, potažmo uskupení zemí v EU."
14,39,yes,
15,39,no,
16,39,no,Vhodné je spíše zpřísnit kontrolu a zvýšit efektivnost a alokaci vydaných prostředků.
17,39,no,
18,39,yes,"V kompetenci jednotlivých států by měla být zachována pravomoc pro podmínky adopce či umělého oplodnění u registrovaných partnerů dle morálních hodnot a na základě podrobného psychologického vyšetření žadatelů. Na prvním místě by však mělo být dobro dítěte. Přikláníme se k myšlence, že lásku,podporu a finanční zázemí, která jsou pro výchovu dítěte klíčové, dokáže dát jak homosexuální tak heterogenní rodina."
19,39,no,Udělování azylů by mělo zůstat na národní úrovni.
2,39,abstain,"Otázka minimální mzdy pro občany EU je poměrně složitá, vzhledem k rozdílným možnostem každého státu a jeho ekonomické soběstačnosti. Paušalizovat za každou cenu není řešením. Občan by měl mít k dispozici takovou mzdu, která mu zajistí pohodlný život bez nutnosti zadlužení. Lidé by se měli vrátit k normálnímu žití a mít dostatek času na osobní život,který v honbě za zisky je mnoha lidmi upozaďován."
20,39,no,
21,39,no,"Vzhledem k závislosti ČR v obchodní sféře na členské země to není pro naši ekonomiku výhodné. Do budoucna by však měla ČR zajistit svou nezávislost na těchto zemích, větší podporu domácích výrobců a živnostníků, omezit zaměstnávání a podnikání cizinců a neprodávat strategické státní podniky."
22,39,no,
23,39,no,
24,39,yes,Nezbytné je však určit povinné minimum pro počet podpisů pro iniciování referenda. V případě České republiky by se počet vztahoval na polovinu oprávněných voličů. Důležité je zachovat vážnost vzhledem k možným populistickým názorům a z nich plynoucích opatření.
25,39,yes,
26,39,yes,
27,39,no,
28,39,yes,
29,39,no,
3,39,no,
30,39,yes,
31,39,no,
32,39,no,
33,39,yes,"Stávající úsporné žárovky dávají málo světla a nehodí se tak pro veškeré potřebné využití. Navíc při jejich rozbití jsou škodlivější, než klasické žárovky."
34,39,no,
35,39,yes,"Je potřeba srovnat výši dotací v rámci EU, kdy je nutno brát v potaz klima a tím i možnosti produkce jednotlivé země."
36,39,no,
37,39,yes,"V pravomoci autora by měla být možnost volby, zda vůbec chce postoupit autorská práva, určit konkrétní fyzickou nebo právnickou osobu, na kterou práva po smrti přejdou. Případně umožnit postoupení práv ihned po své smrti nebo zkrátit dobu na 20 let."
38,39,no,"Pokud v zemi chybí na požadovanou pozici kvalifikovaná osoba, je na místě zaměstnat příslušníka jiné země. V principu by však měla být místa obsazována primárně obyvateli a to v adekvátní výši mzdy. Cizinci by měli být přijímáni bez zprostředkování pracovních agentur, které si účtují vysoké provize."
39,39,no,"Tato otázka není již aktuální, protože 24.3. již byl přístup schválen Vládou ČR."
4,39,yes,
40,39,yes,
41,39,no,
5,39,no,"Každá země by měla být soběstačná, nikoliv odkázaná na rozhodování jiného subjektu ze zahraničí. I přes myšlenku sjednocení, která je podstatou EU, by si každá země  měla ponechat národní suverenitu a o otázkách,které se týkají pouze jí, by měla rozhodovat výlučně sama.  Pokud tedy budou dotovat jadernou energetiku soukromé subjekty, přejde rozhodování na ně a stát a jeho občané se tak mohou dostat do neřešitelné situace, nebo budou platit výrazně vyšší ceny jen proto, aby vůbec měli možnost čerpat elektrickou energii."
6,39,no,
7,39,no,"Dle současného rozpočtu EU, platného do roku 2020, mají být sníženy výdaje na zemědělství o 47 miliard, což ovlivní konkurenceschopnost českých zemědělců, kteří v evropském kontextu již teď nemají stabilní postavení."
8,39,yes,"Problém nízké volební účasti by tím mohl být částečně vyřešen. Řada lidí se o otázky EU nezajímá, protože nejsou výsledky její činnosti transparentně prezentovány. Cílem našeho hnutí je proto zasadit se o zprůhlednění aktivit a výstupů poslanců Evropského parlamentu vůči občanům, kteří je zvolili jako své zástupce v EU."
9,39,no,Důležité je regulovat daňové ráje a vycházet z konkrétní situace dané země pro stanovení minimální sazby daně.
1,33,no,
10,33,yes,
11,33,yes,
12,33,no,
13,33,no,
14,33,abstain,
15,33,no,
16,33,no,
17,33,no,
18,33,no,
19,33,no,
2,33,no,
20,33,no,
21,33,no,
22,33,no,
23,33,no,
24,33,no,
25,33,yes,
26,33,yes,
27,33,yes,
28,33,yes,
29,33,no,
3,33,yes,
30,33,abstain,
31,33,no,
32,33,no,
33,33,yes,
34,33,no,
35,33,yes,
36,33,no,
37,33,abstain,
38,33,yes,
39,33,no,
4,33,no,
40,33,no,
41,33,no,
5,33,no,
6,33,abstain,
7,33,yes,
8,33,no,
9,33,no,
1,23,yes,"Případ Edwarda Snowdena a další podobné kauzy ukazují, jak snadno nás dnes mohou slídit státní instituce. Tomu je třeba v zájmu svobody a soukromí každého z nás zabránit. Chceme změnit současnou podobu ochrany soukromých údajů na modernější verzi. Zasadíme se o ochranu uživatelů internetu, především ohrožených skupin (děti, senioři), před kyberkriminalitou, kyberšikanou a projevy nenávisti. Podpoříme rozvoj počítačové a internetové gramotnosti. Zasadíme se o zajištění síťové neutrality."
