vote_event_id,voter_id,option,explanation
1,29,yes,"Velké dopravní stavby v minulosti ruinovaly městský rozpočet. Preferujeme jednu velkou stavbu (metro D) v kombinaci s menšími projekty v řádu desítek a stovek milionů, jejichž dopad obyvatelé města pocítí rychleji."
10,29,no,
11,29,yes,"Inspirovali jsme se ve Vídni, kde snížení jízdného vedlo k navýšení cestujících v MHD a zklidnění silniční dopravy. V našem podání by to znamenalo slevu celoročního předplatného z 4750 Kč na 3650,- Kč."
12,29,yes,
13,29,yes,"Ano, jednoznačně, p+R parkoviště jsou poddimenzovaná, chceme výrazně navýšit jejich kapacitu na okrajích Prahy i u železničních zastávek před hranicemi města."
14,29,yes,
15,29,no,"Jakmile otevřeme tunel Blanka, budeme analyzovat reálné dopady na dopravu na Malé Straně a Smetanově nábřeží. Zklidnění dopravy v obou lokalitách je žádoucí, z pohledu rezidentů i cestovního ruchu. V každém případě zachováme průjezd pro rezidenty."
16,29,yes,"Počítáme se zavedením nízkoemisní zóny, ale nemusí mít stejnou podobu, jak je v současné době navrhována."
17,29,no,"Situaci je třeba posuzovat případ od případu, v řadě lokalit je rozumné snížení na 30 km/h."
18,29,no,Budeme se důsledně snažit o odstranění billboardů z komunikací a o maximální snížení počtu stožárů mobilních operátorů jejich sdílením a lepším využíváním.
19,29,yes,"Navrhujeme, aby Praha převzala flexibilní systém regulace parkovaní města Vídně, současný systém je drahý pro město i řidiče. Systém regulace musí zvýhodnit rezidenty."
2,29,yes,
20,29,yes,
21,29,yes,
22,29,yes,
23,29,abstain,"Na opensource by měla Praha přejít všude, kde to má smysl."
24,29,yes,"Je v zájmu města, aby každé dítě ve věku 3-6 let mělo místo ve školce v místě bydliště, usnadní to návrat rodičů do zaměstnání a uleví to i dopravě ve městě (řada rodin vozí děti do vzdálených školek a škol v rámci metropole). Nemusí jít vždy o výstavbu nových školek, často lze efektivněji sdílet kapacity školek a základních škol nebo situaci řešit rekonstrukcemi a rozšířením stávajících prostor."
25,29,yes,
26,29,no,
27,29,no,Chceme spíše více strážníků v ulicích než více kamer.
28,29,no,"Město musí především zajistit, aby byl vůbec zajištěn svoz komunálního odpadu, současná rada města nevypsala včas výběrové řízení a Praze do vánoc reálně hrozí zavalení odpadky. Zrušení poplatku za svoz odpadu tedy zatím není na pořadu dne, v budoucnu ho ale nevylučujeme."
29,29,yes,"Zavedeme přehledný a srozumitelný rozklikávací rozpočet města, budeme v předstihu zveřejňovat informace o plánovaných investicích, zakázky vypisovat transparentně a následně zveřejňovat smlouvy, objednávky a faktury."
3,29,yes,Každý rok odstraníme bariéry u tří až čtyř stanic metra. Podpoříme bezbariérové přístupy na nádraží a kvalitní přestupy mezi jednotlivými druhy veřejné dopravy.
30,29,yes,Prosazujeme nulovou toleranci k hazardu.
31,29,yes,
32,29,yes,
33,29,no,"Praha by se neměla zbytečně zbavovat majetku, zejména to platí o bytovém fondu."
34,29,yes,"Praha určitě potřebuje více míst ve školkách, někdy je ale může financovat přímo magistrát nebo třeba developer."
35,29,no,"Dokončíme veřejnou diskusi nad transformací městem zřizovaných a dotovaných divadel a ve shodě s jejími závěry transformaci provedeme. Bude založena na principu, že dotace se neřídí komerční úspěšností, ale kvalitou dramaturgie vzešlou z výběrového řízení."
36,29,yes,
37,29,yes,
38,29,yes,
39,29,no,"Územnímu plánu je třeba dát nové politické zadání, sladit postup s platnou legislativou a do jeho přípravy zapojit městské části i veřejnost. Praha potřebuje územní plán s jasnými regulativy, který bude chránit veřejný zájem ve městě."
4,29,yes,
40,29,yes,
41,29,yes,
42,29,yes,"Developeři by určitě měli být zapojeni do výstavby veřejného vybavení a infrastruktury, je to v zájmu jejich vlastních zákazníků i celého města."
43,29,yes,"Takové omezení by příliš svázalo rozvoj města, situaci je třeba posuzovat případ od případu. K změnám by však mělo docházet jen v odůvodněných případech a se souhlasem městské části."
44,29,yes,
45,29,yes,
46,29,yes,
47,29,yes,
48,29,no,"Naopak, je třeba rozšiřovat počet bytů ve vlastnictví města."
49,29,yes,"Zejména akce, ve kterých bude účastna mládež."
5,29,yes,"Ano, navrhuje sérii opatření, která usnadní cyklodopravu ve městě a pomohou navýšit její podíl až na 7 % (ze současných 2 %)."
50,29,yes,
51,29,yes,
52,29,no,Počítáme s regulací vjezdu do centra zavedením nízkoemisních zón.
6,29,yes,"Ano, město potřebuje rychlé spojení letiště s centrem města, mají ho všechny moderní metropole světa."
7,29,no,"Ne, náklady jsou příliš vysoké, turnikety by dopravu ve městě spíše zkomplikovaly."
8,29,yes,"Ano, navrhujeme sérii opatření, která promění severojižní magistrálu na městský bulvár a pomohou zklidnit dopravu na Václavském náměstí."
9,29,yes,"Opencard je bohužel nezdařený projekt, který město stál mnoho peněz a které už nelze vrátit. Chceme ho zcela zrušit a vypsat výběrové řízení na nové řešení, výrazně levnější a s větším rozsahem služeb."
1,23,yes,"Ano ve smyslu dostavby okruhu a až poté lze řešit metro. Emise ve městě sníží okruh, nikoli město."
10,23,no,Zrušit jízdné.
11,23,yes,Zrušit jízdné
12,23,no,
13,23,yes,Co nejvíce aut na okraji a ekonomický stimul = MHD zdarma
14,23,abstain,Nechť posoudí odborníci.
15,23,yes,Zóny nechceme.
16,23,no,STOP nízkoemisní zóně
17,23,yes,Zóny 30 rozptylují.
18,23,abstain,
19,23,no,
2,23,no,"Podchody a nadchody jsou vždy lepší řešení. Při střetu chodce a jedoucího vozidla je vždy chodec fatálně ohrožen neporovnatelnou hmotou. Přechody jsou vražda. Kde je možný nadchod, udělat ho a kde je možná rampa pro vozíčkáře, udělat i ji."
20,23,yes,Volné umění = moderní Praha
21,23,yes,
22,23,yes,
23,23,yes,
24,23,yes,
25,23,no,Měli by si hlavně volit inteligentní zastupitele. To úplně stačí.
26,23,no,Je to drahé.
27,23,abstain,"Je to sporné. Bezpečnost zvyšují, zneužít se taky dají."
28,23,yes,Máme svoz odpadu zdarma v našem programu
29,23,yes,
3,23,no,"Nesouhlasíme s touto investicí. Nechat vozidla jezdit, odkud fungují. Bezbariérovost za cenu rozkrádání veřejných rozpočtů nebrat."
30,23,no,Hlavně by se měl zavést soudní zákaz hraní.
31,23,yes,
32,23,abstain,
33,23,no,
34,23,yes,
35,23,yes,
36,23,yes,"Minimálně stan pro bezdomovce v krutých mrazech nikoho neurazí a stojí pakatel, když zachrání alespoň jeden lidský život."
37,23,yes,
38,23,yes,
39,23,yes,Mělo by seto znovu otevřít.
4,23,no,Cykloobousměrky jsou nebezpečné pro možnost fatálního střetu řidiče a cyklisty. Chraňme obě strany do tohoto hloupého nápadu. Nechť i cyklisté dodržují směr.
40,23,yes,
41,23,yes,
42,23,abstain,
43,23,abstain,
44,23,yes,Zeleň je naše priorita
45,23,yes,
46,23,yes,
47,23,yes,
48,23,yes,
49,23,no,"Je to drahé, přenechme to Kuvajtu."
5,23,no,"Neefektivní, kdyby to bylo tak populární, dávno by vznikly soukromé půjčovny. Opět příklad rozkrádání veřejných rozpočtů."
50,23,yes,
51,23,yes,
52,23,no,Mýtné nikdy
6,23,yes,To je skvělý nápad. Lepší než stavět drahé metro. Vlak na letiště se nám líbí.
7,23,no,"Máme koncept MHD zdarma - www.mhdzdarma.cz za náš tedy turnikety nezavádět, chceme volnou a rychlou a bezplatnou dopravu."
8,23,no,Moc drahé.
9,23,yes,"Ano, zavést MHD zdarma - www.mhdzdarma.cz"
1,11,no,"Rozhodně podporujeme rozšiřování tras pražského metra - včetně linky D. Není ovšem optimální tuto stavbu postavit nad všechny ostatní nezbytné investice. Severovýchodní sekce Pražského dálničního okruhu se však týká více jak 200 tisíc obyvatel Prahy. Vedení okruhu kolem Prahy je třeba řešit mimo intenzivní zástavbu. Proto je třeba, v zájmu jižní části města začít realizovat, společně s Ministerstvem dopravy obě akce, co nejrychleji, ale v zájmu obyvatel severovýchodní části města tuto trasu dálničního okruhu kolem Prahy, řešit mimo intenzivní zástavbu Prahy.  Budeme rovněž usilovat o převedení co nejvíce linek MHD na elektrickou trakci nebo s tzv. čistým pohonem. Jsme pro výstavbu tramvajové tratě na sídliště Bohnice a zvýšení dopravní obslužnosti sídlišť Spořilov a Michelská.  Jednoznačně podporujeme a slibujeme aktivní podporu pro realizaci dálničního okruhu kolem Prahy přes střední Čechy a minimalizaci tranzitní dopravy přes hustě obydlené oblasti severovýchodní oblasti města. Současně prosazovaná varianta přes dopravní uzel Černý most, která přivádí tranzitní dopravu ze všech směrů, až k našim domovům, není správným přístupem k řešení zlepšování životního prostředí. Hluková a emisní zátěž životního prostředí, je v oblastech napojování dálničních a rychlostních komunikací v Praze, jedna z nejhorších v republice. Navíc silniční okruh přes Středočeský kraj v severovýchodní části umožní propojení D1 (Brno), D11 (Hradec Králové),  R10 (Mladá Boleslav, Liberec), D8 (Ústí nad Labem) a R7 (Slaný, Chomutov), díky vhodnějšímu položení, snížit náklady oproti volbě tzv. Pražského okruhu přes Černý most, která je plánována více jak 50 let a neodpovídá současným dispozicím a potřebám obyvatel města. Ušetřené prostředky ve výši cca 33 miliard korun bude možné jistě využít lépe než stavěním protihlukových bariér proti nesmyslně vedené tranzitní dopravě uprostřed obytných částí Prahy, které ovšem stejně nevyřeší zátěž životního prostředí smogem a prachem."
10,11,no,Předplatné by se mělo snížit a to od týdenních až po celoroční.
11,11,no,"Populistická myšlenka na zrušení jízdného by vedlo časem ke zhoršení dopravních služeb. Není zřejmé, proč by měla Praha dotovat návštěvníky, zejména zahraniční turisty."
12,11,yes,"Není důvod, proč by tunel Blanka neměl sloužit i pro autobusovou dopravu MHD. Kapacita spojů je otázkou odborné studie i v závislosti na dopravní situaci, zejména v okolí výjezdů z tunelu na Praze 6 a Praze 7 a 8."
13,11,yes,"Pro snížení dopravní zátěže a zlepšení životního prostředí je nezbytné umožnit přijíždějícím pohodlnou, dostupnou, bezpečnou a výhodnou variantu dopravy do centra s využitím MHD, zejména metra."
14,11,no,"Lepší koordinace investičních akcí by měla být samozřejmostí.  Místní znalost je velmi důležitá, na druhou stranu centrální správa vyčleněných investic by umožňovala účinnější kontrolu a koordinaci investičních akcí. Uvolňování předem vyčleněných alokovaných finančních prostředků by ovšem nemohlo zdržovat schválené realizace."
15,11,no,
16,11,yes,
17,11,yes,
18,11,no,
19,11,no,Zvyšování parkovacích míst by mělo být podmínkou u povolovaných stavebních investic.
2,11,abstain,"Tato problematika je natolik specifická, že je třeba zadat posouzení odborníkům. Navíc silniční značení podléhá složitému schvalovacímu řízení a není pouze na rozhodnutí radnice. Jakmile se do odborných záležitostí začnou plést populistická politická rozhodnutí, jsou z toho většinou problémy a upřednostnění jedněch oproti druhým.  Rozhodně však zvýšení přístupnosti stanic MHD a přestupních tras pro tělesně postižené je věc, kterou je třeba upřednostňovat, aby se odstranily bariéry pro tyto naše spoluobčany i zatraktivnění města pro návštěvníky."
20,11,no,"Rozhodování o akci a o omezení na veřejném prostranství by mělo být zpoplatněno pro všechny stejně, aby se nevytvářelo korupční prostředí."
21,11,yes,"Otázka rozdělování finančních prostředků je složité a záleží nejenom na počtu obyvatel a rozloze území, ale i na poloze. Nelze tedy jednoduše srovnávat Prahu 1 a Prahu 14, přesto by měla být nastavena pravidla, která by se dodržovala stejně jako v zákonech pro města a obce ze státního rozpočtu."
22,11,yes,Větší otevřenost a transparentnost umožní ušetřit značnou část prostředků vynakládaných ze společných finančních prostředků.
23,11,no,"Hlavní otázkou provozu IT systémů musí být bezpečnost, kterou může garantovat pouze známý dodavatel této služby.  Zneužití IT systémů je již v současnosti velkým problémem a v budoucnu bude nezbytné čelit značným rizikům při řízení čehokoliv, zejména u strategických systémů nezbytných pro fungování  města."
24,11,abstain,Otázka prognózy potřeb na základě územního plánu rozvoje by mělo být samozřejmostí. V současné neutěšené době je nutno zvažovat rychlou a smysluplnou variantu řešení a dlouhodobou využitelnost investic. Rozhodně by prospěla celopražská koordinace.
25,11,yes,"Velmi užitečné, je jen otázkou, jaká část rozpočtu to bude, aby se to nestalo pouze populistickým gestem."
26,11,no,"Bez garancí státu je pořádání takto rozsáhlých akcí pro Prahu, jako pořadatele, neúnosná."
27,11,yes,"Kamerový systém v Praze je třeba rozvíjet. Historickou databázi je třeba jednoznačně odříznout od jakéhokoliv subjektu tak, aby její využití bylo možno omezeně a jen v přesně definovaných případech."
28,11,no,"V případě, že je něco zadarmo, tak se s tím plýtvá. Je třeba se alespoň postarat o optimalizaci tříděného odpadu na úkor směsného."
29,11,yes,"Není důvod, proč by neměly být transparentní účty s možností veřejné kontroly."
3,11,yes,"Jednoznačně podporujeme urychlení odstraňování všech bariér pro tělesně postižené, kočárky a starší spoluobčany, včetně okrajových částí Prahy, kde tito obyvatelé většinou bydlí. Tito spoluobyvatelé by zde měli mít možnost plnohodnotně žít, nejenom přebývat. Jsme pro zkrácení doby realizace odstraňování starých bariér s využitím finančních prostředků Prahy ročně cca 600 mil Kč.  Snahou by mělo být zajištění dotací státu a EU tak, aby se zkrátila doba realizace nejpozději do roku 2020."
30,11,abstain,"Herny a kasina jsou jednoznačně na obtíž, přesto je třeba pevnými pravidly stanovenými zákonem a Magistrátem hl.m. Prahy umožnit tento druh podnikání a zábavy pro turisty na bezproblémových místech. Nemělo by být ovšem možné uzavírat smlouvu a udělovat licenci na desítky let dopředu."
31,11,yes,Vnímáme to jako důležitou složku demokracie a transparentnosti řízení města.
32,11,yes,"Audit, případně jiné vyhodnocení ekonomiky provozu jakéhokoliv systému by mělo proběhnout vždy po nějaké době, nejdéle však do 10 let, kdy se systémy morálně přežívají. Otázkou jsou náklady na školení, ale to je věcí pravidelného výběrového řízení."
33,11,no,"Zákaz prodeje majetku by měl být na prvním místě. Základem hospodaření musí být výhodný pronájem. Nepotřebný majetek jistě neexistuje, je-li o něj zájem ze strany kupujícího."
34,11,yes,"Většina obyvatel města pracuje v jiné části Prahy, než má bydliště. Je třeba na tuto problematiku nahlížet z pohledu celého města. V případě odůvodněné potřeby nebo širším využitím i pro jiné městské části, je nutno výstavbu předškolních a školních objektů řešit z pozice města."
35,11,no,"Město, které nepodporuje kulturu je městem negramotů. Na MČ Praha 10, která má přes 100 tis. obyvatel připadají 3 divadla. Tristní stav."
