vote_event_id,voter_id,option,group_id
70,27,abstain,100001
70,41,abstain,100001
70,29,abstain,100001
70,13,abstain,100001
70,38,abstain,100001
70,28,abstain,100001
70,7,abstain,100001
70,20,absent,100001
70,22,abstain,100001
70,67,absent,100001
70,25,absent,100001
70,17,absent,100001
70,9,abstain,100001
70,1,abstain,100001
70,37,abstain,100001
70,42,abstain,100001
70,19,abstain,100001
70,78,absent,100001
70,77,abstain,100001
70,23,absent,100001
70,24,abstain,100001
70,56,absent,100001
70,14,abstain,100001
70,59,abstain,100001
70,34,absent,100001
70,55,abstain,100001
70,39,abstain,100001
70,70,absent,100001
70,68,absent,100001
70,64,abstain,100004
70,36,absent,100004
70,40,absent,100004
70,6,abstain,100004
70,8,abstain,100004
70,62,absent,100004
70,66,abstain,100004
70,33,absent,100004
70,72,abstain,100004
70,74,abstain,100004
70,3,absent,100004
70,32,abstain,100004
70,31,abstain,100004
70,49,abstain,100004
70,65,abstain,100004
70,12,absent,100004
70,11,abstain,100004
70,30,abstain,100004
70,15,abstain,100004
70,10,absent,100004
70,69,abstain,100004
70,35,absent,100004
70,18,abstain,100004
70,2,absent,100004
70,71,absent,100004
70,48,abstain,100009
70,79,abstain,100009
70,50,abstain,100009
70,46,abstain,100009
70,57,absent,100009
70,53,abstain,100009
70,76,absent,100009
70,81,abstain,100009
70,44,abstain,100009
70,80,abstain,100009
70,51,abstain,100009
70,73,absent,100009
70,54,absent,100009
70,60,abstain,100009
70,45,abstain,100005
70,61,absent,100005
70,52,absent,100005
70,43,abstain,100005
70,47,abstain,100005
70,16,abstain,100005
70,63,absent,100005
70,58,absent,100005
70,26,abstain,100005
70,21,absent,100005
70,5,abstain,100018
70,4,absent,100018
70,75,absent,100018
69,27,abstain,100001
69,41,abstain,100001
69,29,abstain,100001
69,13,abstain,100001
69,38,abstain,100001
69,28,abstain,100001
69,7,abstain,100001
69,20,absent,100001
69,22,abstain,100001
69,67,absent,100001
69,25,abstain,100001
69,17,absent,100001
69,9,abstain,100001
69,1,abstain,100001
69,37,abstain,100001
69,42,abstain,100001
69,19,abstain,100001
69,78,absent,100001
69,77,abstain,100001
69,23,absent,100001
69,24,absent,100001
69,56,absent,100001
69,14,abstain,100001
69,59,abstain,100001
69,34,absent,100001
69,55,abstain,100001
69,39,abstain,100001
69,70,absent,100001
69,68,absent,100001
69,64,abstain,100004
69,36,absent,100004
69,40,absent,100004
69,6,abstain,100004
69,8,abstain,100004
69,62,absent,100004
69,66,abstain,100004
69,33,absent,100004
69,72,abstain,100004
69,74,abstain,100004
69,3,absent,100004
69,32,abstain,100004
69,31,abstain,100004
69,49,abstain,100004
69,65,abstain,100004
69,12,absent,100004
69,11,abstain,100004
69,30,abstain,100004
69,15,abstain,100004
69,10,absent,100004
69,69,absent,100004
69,35,absent,100004
69,18,abstain,100004
69,2,absent,100004
69,71,absent,100004
69,48,abstain,100009
69,79,abstain,100009
69,50,abstain,100009
69,46,abstain,100009
69,57,absent,100009
69,53,abstain,100009
69,76,absent,100009
69,81,abstain,100009
69,44,abstain,100009
69,80,abstain,100009
69,51,abstain,100009
69,73,absent,100009
69,54,absent,100009
69,60,abstain,100009
69,45,abstain,100005
69,61,absent,100005
69,52,absent,100005
69,43,abstain,100005
69,47,abstain,100005
69,16,abstain,100005
69,63,abstain,100005
69,58,absent,100005
69,26,abstain,100005
69,21,absent,100005
69,5,abstain,100018
69,4,absent,100018
69,75,absent,100018
68,27,yes,100001
68,41,yes,100001
68,29,yes,100001
68,13,yes,100001
68,38,yes,100001
68,28,yes,100001
68,7,yes,100001
68,20,absent,100001
68,22,yes,100001
68,67,absent,100001
68,25,abstain,100001
68,17,absent,100001
68,9,yes,100001
68,1,yes,100001
68,37,yes,100001
68,42,yes,100001
68,19,yes,100001
68,78,absent,100001
68,77,yes,100001
68,23,yes,100001
68,24,yes,100001
68,56,absent,100001
68,14,yes,100001
68,59,yes,100001
68,34,yes,100001
68,55,abstain,100001
68,39,yes,100001
68,70,absent,100001
68,68,absent,100001
68,64,yes,100004
68,36,absent,100004
68,40,absent,100004
68,6,yes,100004
68,8,yes,100004
68,62,absent,100004
68,66,yes,100004
68,33,absent,100004
68,72,yes,100004
68,74,yes,100004
68,3,absent,100004
68,32,yes,100004
68,31,yes,100004
68,49,yes,100004
68,65,yes,100004
68,12,absent,100004
68,11,yes,100004
68,30,yes,100004
68,15,yes,100004
68,10,absent,100004
68,69,yes,100004
68,35,absent,100004
68,18,yes,100004
68,2,abstain,100004
68,71,absent,100004
68,48,yes,100009
68,79,yes,100009
68,50,yes,100009
68,46,yes,100009
68,57,yes,100009
68,53,yes,100009
68,76,absent,100009
68,81,yes,100009
68,44,yes,100009
68,80,abstain,100009
68,51,abstain,100009
68,73,absent,100009
68,54,absent,100009
68,60,yes,100009
68,45,yes,100005
68,61,absent,100005
68,52,absent,100005
68,43,yes,100005
68,47,yes,100005
68,16,yes,100005
68,63,yes,100005
68,58,absent,100005
68,26,yes,100005
68,21,absent,100005
68,5,yes,100018
68,4,absent,100018
68,75,absent,100018
67,27,no,100001
67,41,yes,100001
67,29,abstain,100001
67,13,abstain,100001
67,38,yes,100001
67,28,abstain,100001
67,7,abstain,100001
67,20,absent,100001
67,22,yes,100001
67,67,absent,100001
67,25,yes,100001
67,17,absent,100001
67,9,yes,100001
67,1,no,100001
67,37,abstain,100001
67,42,abstain,100001
67,19,yes,100001
67,78,absent,100001
67,77,yes,100001
67,23,yes,100001
67,24,abstain,100001
67,56,absent,100001
67,14,absent,100001
67,59,yes,100001
67,34,no,100001
67,55,yes,100001
67,39,abstain,100001
67,70,absent,100001
67,68,abstain,100001
67,64,yes,100004
67,36,absent,100004
67,40,absent,100004
67,6,yes,100004
67,8,yes,100004
67,62,absent,100004
67,66,yes,100004
67,33,absent,100004
67,72,yes,100004
67,74,yes,100004
67,3,yes,100004
67,32,abstain,100004
67,31,abstain,100004
67,49,yes,100004
67,65,yes,100004
67,12,yes,100004
67,11,yes,100004
67,30,yes,100004
67,15,yes,100004
67,10,absent,100004
67,69,abstain,100004
67,35,absent,100004
67,18,yes,100004
67,2,no,100004
67,71,absent,100004
67,48,abstain,100009
67,79,abstain,100009
67,50,yes,100009
67,46,yes,100009
67,57,yes,100009
67,53,yes,100009
67,76,absent,100009
67,81,yes,100009
67,44,yes,100009
67,80,abstain,100009
67,51,yes,100009
67,73,absent,100009
67,54,absent,100009
67,60,yes,100009
67,45,yes,100005
67,61,absent,100005
67,52,absent,100005
67,43,yes,100005
67,47,yes,100005
67,16,abstain,100005
67,63,yes,100005
67,58,absent,100005
67,26,yes,100005
67,21,absent,100005
67,5,abstain,100018
67,4,absent,100018
67,75,absent,100018
66,27,yes,100001
66,41,absent,100001
66,29,yes,100001
66,13,yes,100001
66,38,yes,100001
66,28,yes,100001
66,7,yes,100001
66,20,absent,100001
66,22,yes,100001
66,67,absent,100001
66,25,yes,100001
66,17,absent,100001
66,9,yes,100001
66,1,yes,100001
66,37,yes,100001
66,42,yes,100001
66,19,yes,100001
66,78,absent,100001
66,77,yes,100001
66,23,yes,100001
66,24,yes,100001
66,56,absent,100001
66,14,yes,100001
66,59,yes,100001
66,34,absent,100001
66,55,yes,100001
66,39,yes,100001
66,70,absent,100001
66,68,yes,100001
66,64,yes,100004
66,36,absent,100004
66,40,absent,100004
66,6,yes,100004
